sido,school_level,year,school_count,valid_coordinate_school_count,total_student_count,mean_student_count,median_student_count,small_school_count,decline_pressure_school_count,isolated_small_school_count,education_gap_risk_school_count,mean_isolation_score,total_delta_from_2025,pct_change_from_2025
울산,초등학교,2025,105,105,44738.0,426.0761904761905,423.0,10,,,,0.30368582565744845,0.0,0.0
울산,초등학교,2026,105,105,42140.20602130389,401.33529544098946,386.1171841218274,10,,,,0.30368582565744845,-2597.793978696107,-0.0580668330881154
울산,초등학교,2027,105,105,39574.80541689238,376.90290873230833,367.7443635522423,11,,,,0.30368582565744845,-5163.194583107623,-0.11540959772693511
울산,초등학교,2028,105,105,37136.22626464397,353.67834537756164,350.6882333604529,11,,,,0.30368582565744845,-7601.77373535603,-0.16991760327587352
울산,초등학교,2029,105,105,34541.272579762976,328.96450075964736,322.2639507692628,11,,,,0.30368582565744845,-10196.727420237024,-0.22792094908661595
울산,초등학교,2030,105,105,32117.498158792205,305.88093484564007,293.3346815371022,11,97.0,4.0,8.0,0.30368582565744845,-12620.501841207795,-0.28209803391317884
인천,고등학교,2025,111,111,64818.0,583.9459459459459,566.0,5,,,,1.1327101879015262,0.0,0.0
인천,고등학교,2026,111,111,62742.29694801793,565.245918450612,548.867102691556,5,,,,1.1327101879015262,-2075.703051982069,-0.03202355907282035
인천,고등학교,2027,111,111,61121.18216979124,550.6412808089301,524.6290707179224,5,,,,1.1327101879015262,-3696.8178302087617,-0.057033815147162235
인천,고등학교,2028,111,111,60573.63649233067,545.7084368678438,516.7831942619953,5,,,,1.1327101879015262,-4244.363507669332,-0.06548124761130136
인천,고등학교,2029,111,111,60382.149921741846,543.9833326283049,514.764624481386,5,,,,1.1327101879015262,-4435.850078258154,-0.06843546666447829
인천,고등학교,2030,111,111,60199.23923097138,542.3354885673098,507.10473675279405,5,70.0,5.0,5.0,1.1327101879015262,-4618.760769028617,-0.07125737864526238
인천,중학교,2025,119,119,59682.0,501.52941176470586,455.0,8,,,,1.5251953563714016,0.0,0.0
인천,중학교,2026,119,119,59503.68106669085,500.03093333353655,457.70451727206887,8,,,,1.5251953563714016,-178.31893330915045,-0.002987817655392756
인천,중학교,2027,119,119,58570.748155062436,492.19116096691124,443.148427305574,8,,,,1.5251953563714016,-1111.2518449375639,-0.018619547685023354
인천,중학교,2028,119,119,57437.25954235048,482.6660465743738,438.289892551658,8,,,,1.5251953563714016,-2244.7404576495173,-0.037611682880089765
인천,중학교,2029,119,119,56738.95219063961,476.79791756840007,432.0329894786403,8,,,,1.5251953563714016,-2943.047809360389,-0.0493121512241612
인천,중학교,2030,119,119,56722.2441764116,476.6575140874925,430.7922877544423,8,51.0,8.0,8.0,1.5251953563714016,-2959.755823588399,-0.04959210186636505
인천,초등학교,2025,225,225,98131.0,436.1377777777778,373.0,24,,,,0.645555233413644,0.0,0.0
인천,초등학교,2026,225,225,92923.91186641774,412.9951638507455,349.8502044326591,24,,,,0.645555233413644,-5207.088133582263,-0.05306262173606978
인천,초등학교,2027,225,225,88190.1437782888,391.95619457017244,333.8346976077993,25,,,,0.645555233413644,-9940.856221711205,-0.10130189462770384
인천,초등학교,2028,225,225,82703.99002118422,367.573288983041,311.5649224829704,25,,,,0.645555233413644,-15427.009978815782,-0.1572083233515992
인천,초등학교,2029,225,225,77279.7930899623,343.46574706649915,291.13601500986425,25,,,,0.645555233413644,-20851.206910037698,-0.21248338353871557
인천,초등학교,2030,225,225,71925.86547984049,319.6705132437355,261.7500315212807,25,215.0,14.0,22.0,0.645555233413644,-26205.13452015951,-0.26704236704160267
전남,고등학교,2025,136,136,42963.0,315.90441176470586,277.5,17,,,,3.165101379686117,0.0,0.0
전남,고등학교,2026,136,136,41576.58768110577,305.7102035375424,270.02148403201494,18,,,,3.165101379686117,-1386.4123188942322,-0.03226991408640533
전남,고등학교,2027,136,136,40529.978051451,298.0145444959632,270.08372046713,17,,,,3.165101379686117,-2433.0219485490015,-0.056630634465679806
전남,고등학교,2028,136,136,39978.29528776717,293.9580535865233,264.0800540464372,18,,,,3.165101379686117,-2984.7047122328295,-0.06947151530928541
전남,고등학교,2029,136,136,39989.11149339129,294.0375845102301,265.1523899632785,18,,,,3.165101379686117,-2973.8885066087096,-0.06921975901610013
전남,고등학교,2030,136,136,39697.2603285619,291.8916200629551,263.45486121798706,18,53.0,17.0,17.0,3.165101379686117,-3265.739671438103,-0.07601284061723118
전남,중학교,2025,233,233,37153.0,159.4549356223176,53.0,123,,,,4.025368222679894,0.0,0.0
전남,중학교,2026,233,233,36876.21415782862,158.26701355291252,49.9640232967137,123,,,,4.025368222679894,-276.7858421713827,-0.007449892126379638
전남,중학교,2027,233,233,35955.409816887994,154.31506359179397,49.97073019159872,124,,,,4.025368222679894,-1197.5901831120063,-0.03223401025790667
전남,중학교,2028,233,233,35237.503603494624,151.2339210450413,48.55902475851346,124,,,,4.025368222679894,-1915.4963965053757,-0.051556977808127895
전남,중학교,2029,233,233,34669.47478299262,148.79602911155632,46.56357486092012,126,,,,4.025368222679894,-2483.52521700738,-0.06684588638891556
전남,중학교,2030,233,233,34673.567381346846,148.81359391135985,46.236000375132726,126,82.0,110.0,122.0,4.025368222679894,-2479.4326186531543,-0.0667357311294688
전남,초등학교,2025,410,409,55587.0,135.5780487804878,45.0,253,,,,2.1441383259849918,0.0,0.0
전남,초등학교,2026,410,409,52048.26951201143,126.94699880978398,42.47027866856707,256,,,,2.1441383259849918,-3538.7304879885705,-0.0636611165918033
전남,초등학교,2027,410,409,48888.62570032075,119.24055048858719,40.96801554160285,264,,,,2.1441383259849918,-6698.37429967925,-0.12050253296057081
전남,초등학교,2028,410,409,45822.99420135629,111.7634004911129,38.89244773990073,272,,,,2.1441383259849918,-9764.00579864371,-0.17565268495590172
전남,초등학교,2029,410,409,42565.73771609018,103.81887247826873,35.7266477689373,276,,,,2.1441383259849918,-13021.262283909819,-0.23425013553366467
전남,초등학교,2030,410,409,39540.05517568879,96.4391589650946,33.496702861409744,279,350.0,172.0,214.0,2.1441383259849918,-16046.944824311213,-0.2886816130446186
전북,고등학교,2025,126,126,46697.0,370.6111111111111,301.0,15,,,,2.031897877892252,0.0,0.0
전북,고등학교,2026,126,126,44985.9355475862,357.0312345046524,296.224495996542,16,,,,2.031897877892252,-1711.064452413797,-0.036641849635175645
전북,고등학교,2027,126,126,43574.148997123986,345.82657934225386,285.63331951415427,16,,,,2.031897877892252,-3122.851002876014,-0.06687476717724937
전북,고등학교,2028,126,126,43101.83599392865,342.0780634438782,280.87588948740114,16,,,,2.031897877892252,-3595.164006071347,-0.07698918573080385
전북,고등학교,2029,126,126,43006.027151862814,341.317675808435,281.2859418042418,17,,,,2.031897877892252,-3690.972848137186,-0.07904089873304893
전북,고등학교,2030,126,126,42622.70520376196,338.2754381250949,276.93382741332687,17,57.0,15.0,14.0,2.031897877892252,-4074.294796238042,-0.08724960481911134
전북,중학교,2025,194,194,40838.0,210.50515463917526,101.5,83,,,,2.3653178709938834,0.0,0.0
전북,중학교,2026,194,194,40546.55888246465,209.00288083744664,103.1164589454034,83,,,,2.3653178709938834,-291.44111753535253,-0.0071365178886172815
전북,중학교,2027,194,194,39686.91807720493,204.57174266600478,101.45192198019231,83,,,,2.3653178709938834,-1151.0819227950706,-0.028186540055709648
전북,중학교,2028,194,194,38888.622247239895,200.45681570742215,97.64653812455805,83,,,,2.3653178709938834,-1949.377752760105,-0.04773440797198945
전북,중학교,2029,194,194,38305.59433931685,197.45151721297344,95.7273878308242,84,,,,2.3653178709938834,-2532.405660683151,-0.062011010839981166
전북,중학교,2030,194,194,38292.91302752324,197.38614962640844,96.32515295847094,84,87.0,62.0,74.0,2.3653178709938834,-2545.0869724767617,-0.06232153808895543
전북,초등학교,2025,372,372,53560.0,143.9784946236559,50.0,213,,,,1.1521053177935219,0.0,0.0
전북,초등학교,2026,372,372,49739.977922903,133.7096180723199,46.45654916501615,214,,,,1.1521053177935219,-3820.0220770969972,-0.07132229419523893
전북,초등학교,2027,372,372,46378.6991260372,124.67392238182043,45.304176331612815,218,,,,1.1521053177935219,-7181.3008739627985,-0.13407955328533977
전북,초등학교,2028,372,372,43189.95833109306,116.10203852444371,42.30737060267326,222,,,,1.1521053177935219,-10370.041668906939,-0.19361541577496152
전북,초등학교,2029,372,372,39993.847622904694,107.51034307232445,39.07419599279351,230,,,,1.1521053177935219,-13566.152377095306,-0.2532888793333702
전북,초등학교,2030,372,372,36967.953163019956,99.37621818016117,37.21523215607458,231,320.0,76.0,123.0,1.1521053177935219,-16592.046836980044,-0.3097842949398813
제주,고등학교,2025,30,30,18711.0,623.7,587.5,0,,,,2.9101416431366625,0.0,0.0
제주,고등학교,2026,30,30,18209.81593195922,606.9938643986407,569.0114372288781,0,,,,2.9101416431366625,-501.1840680407804,-0.02678553086637702
제주,고등학교,2027,30,30,17769.149070378415,592.3049690126138,553.4076050327676,0,,,,2.9101416431366625,-941.8509296215852,-0.05033675001985918
제주,고등학교,2028,30,30,17600.414219046168,586.6804739682055,553.8550458278713,0,,,,2.9101416431366625,-1110.585780953832,-0.05935469942567645
제주,고등학교,2029,30,30,17592.273842032188,586.4091280677396,558.5316515799785,0,,,,2.9101416431366625,-1118.7261579678125,-0.05978975778781532
제주,고등학교,2030,30,30,17552.62777641411,585.087592547137,560.5303314674115,0,17.0,0.0,0.0,2.9101416431366625,-1158.3722235858913,-0.061908621858045604
제주,중학교,2025,40,40,15631.0,390.775,336.0,7,,,,3.581884099679762,0.0,0.0
제주,중학교,2026,40,40,15721.50875244384,393.037718811096,341.38653476519033,7,,,,3.581884099679762,90.50875244384042,0.005790336667125611
제주,중학교,2027,40,40,15589.950961017848,389.7487740254462,342.4236929603986,7,,,,3.581884099679762,-41.049038982151615,-0.002626130060914312
제주,중학교,2028,40,40,15329.048146088637,383.22620365221593,339.958647759796,7,,,,3.581884099679762,-301.9518539113633,-0.019317500730046913
제주,중학교,2029,40,40,15233.651498555031,380.8412874638758,337.91105359608525,7,,,,3.581884099679762,-397.34850144496886,-0.025420542604118027
제주,중학교,2030,40,40,15341.898288818025,383.5474572204506,340.3753671233676,7,3.0,7.0,7.0,3.581884099679762,-289.1017111819747,-0.01849540727925115
제주,초등학교,2025,108,108,28469.0,263.60185185185185,140.0,29,,,,0.6901432472450381,0.0,0.0
제주,초등학교,2026,108,108,27162.83995449577,251.5077773564423,137.39847484163525,30,,,,0.6901432472450381,-1306.1600455042317,-0.04588008168549059
제주,초등학교,2027,108,108,25992.339259508808,240.66980795841488,138.21896435279285,30,,,,0.6901432472450381,-2476.660740491192,-0.08699500300295732
제주,초등학교,2028,108,108,24826.53358619101,229.8753109832501,134.1658964691551,30,,,,0.6901432472450381,-3642.46641380899,-0.12794500733460923
제주,초등학교,2029,108,108,23405.049936570795,216.71342533861846,132.2157667085601,33,,,,0.6901432472450381,-5063.950063429205,-0.17787593745580124
제주,초등학교,2030,108,108,22092.921173144918,204.56408493652702,126.63090418723671,33,51.0,10.0,15.0,0.6901432472450381,-6376.078826855082,-0.2239656758879863
충남,고등학교,2025,111,111,53033.0,477.77477477477476,364.0,1,,,,2.6499900925287525,0.0,0.0
충남,고등학교,2026,111,111,51858.066466789714,467.18978798909654,356.7453188795772,1,,,,2.6499900925287525,-1174.9335332102855,-0.022154762755459537
충남,고등학교,2027,111,111,50728.293418047804,457.01165241484506,348.08668120232136,1,,,,2.6499900925287525,-2304.706581952196,-0.04345797111142488
충남,고등학교,2028,111,111,50125.081723993375,451.57731282876915,340.7247857578579,1,,,,2.6499900925287525,-2907.918276006625,-0.05483224173640234
충남,고등학교,2029,111,111,49896.80485429759,449.52076445313145,342.9863871178368,1,,,,2.6499900925287525,-3136.1951457024115,-0.05913667236819361
충남,고등학교,2030,111,111,49504.145379475565,445.9832917069871,340.39571686103034,1,41.0,1.0,1.0,2.6499900925287525,-3528.8546205244347,-0.0665407316298236
충남,중학교,2025,170,170,50439.0,296.7,167.0,51,,,,2.6210937688038807,0.0,0.0
충남,중학교,2026,170,170,49987.464728869585,294.04391016982106,164.37449279136172,48,,,,2.6210937688038807,-451.5352711304149,-0.008952105932520766
충남,중학교,2027,170,170,49152.914322961835,289.13479013506964,157.1648543186466,51,,,,2.6210937688038807,-1286.0856770381652,-0.025497842483755927
충남,중학교,2028,170,170,48431.03725826815,284.8884544604009,154.8727579437122,53,,,,2.6210937688038807,-2007.962741731848,-0.03980972544522786
충남,중학교,2029,170,170,47838.23917788872,281.4014069287572,152.0486427595178,55,,,,2.6210937688038807,-2600.7608221112823,-0.05156249771231155
충남,중학교,2030,170,170,47794.83790365806,281.1461053156356,151.09057245696306,55,55.0,50.0,52.0,2.6210937688038807,-2644.162096341941,-0.05242296826546801
충남,초등학교,2025,364,364,63308.0,173.92307692307693,52.5,194,,,,1.2163183367768782,0.0,0.0
충남,초등학교,2026,364,364,59364.5968160358,163.08955169240605,50.53911460203091,199,,,,1.2163183367768782,-3943.4031839641975,-0.06228917647002271
충남,초등학교,2027,364,364,55845.47605222386,153.4216375061095,50.544230111229126,205,,,,1.2163183367768782,-7462.523947776142,-0.1178764760816349
충남,초등학교,2028,364,364,52369.00121475744,143.87088245812484,47.51751914174872,208,,,,1.2163183367768782,-10938.998785242562,-0.17279014951100274
충남,초등학교,2029,364,364,48772.28886986925,133.98980458755287,44.64292871747526,218,,,,1.2163183367768782,-14535.711130130752,-0.22960306959832488
충남,초등학교,2030,364,364,45462.133205434286,124.89597034459969,42.77991074800588,228,307.0,88.0,150.0,1.2163183367768782,-17845.866794565714,-0.2818895999647077
충북,고등학교,2025,80,80,38840.0,485.5,459.0,2,,,,1.865161987469913,0.0,0.0
충북,고등학교,2026,80,80,37692.63304700129,471.15791308751614,452.392842294828,4,,,,1.865161987469913,-1147.3669529987092,-0.02954085872808211
충북,고등학교,2027,80,80,36849.24124072617,460.61551550907717,445.34991346821664,4,,,,1.865161987469913,-1990.7587592738273,-0.05125537485257022
충북,고등학교,2028,80,80,36596.65473356165,457.4581841695206,433.77051002725045,4,,,,1.865161987469913,-2243.3452664383512,-0.057758631988629024
충북,고등학교,2029,80,80,36639.506829187645,457.99383536484555,434.3700777075988,4,,,,1.865161987469913,-2200.493170812355,-0.05665533395500399
충북,고등학교,2030,80,80,36385.75374529432,454.82192181617904,434.6564861336526,4,41.0,4.0,4.0,1.865161987469913,-2454.2462547056784,-0.06318862653722138
충북,중학교,2025,123,123,40168.0,326.5691056910569,351.0,33,,,,2.2046531046716904,0.0,0.0
충북,중학교,2026,123,123,39937.10754531866,324.6919312627533,347.2740820619116,34,,,,2.2046531046716904,-230.89245468134322,-0.0057481690569942045
충북,중학교,2027,123,123,39300.91354117806,319.51962228600047,342.5760825173276,34,,,,2.2046531046716904,-867.086458821941,-0.021586498178200086
충북,중학교,2028,123,123,38720.07076045286,314.7973232557143,338.1362063743374,34,,,,2.2046531046716904,-1447.929239547142,-0.03604683428468288
충북,중학교,2029,123,123,38323.72078701795,311.5749657481134,333.2979353934745,35,,,,2.2046531046716904,-1844.2792129820518,-0.04591414093263423
충북,중학교,2030,123,123,38349.196774647695,311.78208759876173,332.9179409133109,36,46.0,30.0,32.0,2.2046531046716904,-1818.8032253523052,-0.04527990503267041
충북,초등학교,2025,235,235,49235.0,209.51063829787233,62.0,115,,,,1.2920036515990256,0.0,0.0
충북,초등학교,2026,235,235,46550.12494802817,198.0856380767156,60.20189185436625,117,,,,1.2920036515990256,-2684.8750519718305,-0.05453183816333565
충북,초등학교,2027,235,235,43960.31343570408,187.0651635561876,60.06353200494462,116,,,,1.2920036515990256,-5274.6865642959165,-0.10713286410675163
충북,초등학교,2028,235,235,41302.87230176163,175.7569034117516,56.13617875690333,121,,,,1.2920036515990256,-7932.1276982383715,-0.16110749869479785
충북,초등학교,2029,235,235,38502.601795955896,163.8408587061953,51.7715593962846,125,,,,1.2920036515990256,-10732.398204044104,-0.21798310559650866
충북,초등학교,2030,235,235,35768.90269051524,152.208096555384,48.57762323848378,128,196.0,67.0,94.0,1.2920036515990256,-13466.097309484758,-0.2735065971257187
