sido,sgg,year,school_count,valid_coordinate_school_count,total_student_count,mean_student_count,median_student_count,small_school_count,decline_pressure_school_count,isolated_small_school_count,education_gap_risk_school_count,mean_isolation_score,total_delta_from_2025,pct_change_from_2025
부산,북구,2028,46,46,16076.513090196537,349.48941500427253,354.70652020737725,0,,,,0.03963349212291222,-2077.4869098034633,-0.11443686844791578
부산,북구,2029,46,46,15464.579941387345,336.18652046494225,348.13007360405936,1,,,,0.03963349212291222,-2689.4200586126553,-0.14814476471370802
부산,북구,2030,46,46,14955.756891649688,325.12514981847147,334.38039356865386,2,37.0,0.0,0.0,0.03963349212291222,-3198.2431083503125,-0.1761729155200128
부산,사상구,2025,35,35,11163.0,318.9428571428571,314.0,3,,,,0.02351242780846292,0.0,0.0
부산,사상구,2026,35,35,10691.695768190471,305.4770219482992,311.63118407676706,3,,,,0.02351242780846292,-471.3042318095286,-0.04222021247061978
부산,사상구,2027,35,35,10247.42985732672,292.78371020933486,309.8586255435613,3,,,,0.02351242780846292,-915.5701426732794,-0.08201828743825848
부산,사상구,2028,35,35,9776.749660947055,279.33570459848727,290.68847483948446,3,,,,0.02351242780846292,-1386.2503390529455,-0.12418259778311794
부산,사상구,2029,35,35,9419.533915643326,269.12954044695215,266.3637527962448,3,,,,0.02351242780846292,-1743.4660843566744,-0.15618257496700477
부산,사상구,2030,35,35,9071.525885097088,259.1864538599168,243.57073996769896,3,23.0,0.0,0.0,0.02351242780846292,-2091.4741149029123,-0.18735770983632646
부산,사하구,2025,54,54,23758.0,439.962962962963,442.5,0,,,,0.03079034715811393,0.0,0.0
부산,사하구,2026,54,54,22861.4330971971,423.35987217031663,434.93041100249116,0,,,,0.03079034715811393,-896.5669028029006,-0.03773747381104894
부산,사하구,2027,54,54,21890.190764601066,405.3739030481679,430.54800544810655,1,,,,0.03079034715811393,-1867.809235398934,-0.0786181174930101
부산,사하구,2028,54,54,21016.965957834447,389.2030732932305,403.76606447658355,2,,,,0.03079034715811393,-2741.034042165553,-0.11537309715319273
부산,사하구,2029,54,54,20295.163557221826,375.8363621707745,385.7226849725357,3,,,,0.03079034715811393,-3462.8364427781744,-0.14575454342866295
부산,사하구,2030,54,54,19678.968635037796,364.4253450932925,383.39577012491543,3,35.0,0.0,0.0,0.03079034715811393,-4079.031364962204,-0.17169085634153564
부산,서구,2025,22,22,7613.0,346.04545454545456,399.0,2,,,,0.015788855318212888,0.0,0.0
부산,서구,2026,22,22,7414.9562469608345,337.043465770947,382.2921622119794,2,,,,0.015788855318212888,-198.0437530391655,-0.026013891112460986
부산,서구,2027,22,22,7129.501138760005,324.06823358000025,361.16779439130914,2,,,,0.015788855318212888,-483.49886123999477,-0.06350963631157162
부산,서구,2028,22,22,6910.261865252936,314.1028120569517,336.7433616472258,3,,,,0.015788855318212888,-702.7381347470637,-0.09230764938224927
부산,서구,2029,22,22,6721.928926017454,305.5422239098843,326.0618073460441,4,,,,0.015788855318212888,-891.0710739825463,-0.11704598370977884
부산,서구,2030,22,22,6573.434941132517,298.7924973242053,326.29959565484467,4,13.0,0.0,0.0,0.015788855318212888,-1039.5650588674825,-0.13655130157197984
부산,수영구,2025,19,19,10166.0,535.0526315789474,554.0,0,,,,0.013514955174320062,0.0,0.0
부산,수영구,2026,19,19,9861.059449111113,519.0031289005849,539.5636033768736,0,,,,0.013514955174320062,-304.9405508888867,-0.029996119505103946
부산,수영구,2027,19,19,9445.792539502041,497.14697576326535,504.0562052555557,0,,,,0.013514955174320062,-720.2074604979589,-0.0708447236374148
부산,수영구,2028,19,19,9086.182940640394,478.220154770547,488.8429325857471,0,,,,0.013514955174320062,-1079.817059359606,-0.10621847918154692
부산,수영구,2029,19,19,8748.082952229832,460.4254185384122,468.1387417621393,0,,,,0.013514955174320062,-1417.9170477701682,-0.13947639659356367
부산,수영구,2030,19,19,8465.727944585036,445.56462866237035,446.2099325433103,0,14.0,0.0,0.0,0.013514955174320062,-1700.2720554149637,-0.16725084157141096
부산,연제구,2025,23,23,11990.0,521.304347826087,544.0,0,,,,0.01107480341488395,0.0,0.0
부산,연제구,2026,23,23,11615.00756864009,505.0003290713083,511.4952690186623,0,,,,0.01107480341488395,-374.99243135990946,-0.031275432140109215
부산,연제구,2027,23,23,11261.870765184762,489.6465550080331,499.7930527484584,0,,,,0.01107480341488395,-728.1292348152383,-0.06072804293705073
부산,연제구,2028,23,23,10837.74085611118,471.20612417874696,473.0721594827639,0,,,,0.01107480341488395,-1152.2591438888194,-0.09610168005744948
부산,연제구,2029,23,23,10452.268480579974,454.4464556773902,444.9721653443916,1,,,,0.01107480341488395,-1537.7315194200255,-0.12825116925938496
부산,연제구,2030,23,23,10173.212049439318,442.31356736692686,421.3919268953324,1,18.0,0.0,0.0,0.01107480341488395,-1816.7879505606816,-0.15152526693583665
부산,영도구,2025,27,27,7090.0,262.5925925925926,226.0,3,,,,0.04471277993812753,0.0,0.0
부산,영도구,2026,27,27,6858.6083930379555,254.02253307547983,214.89226479470105,3,,,,0.04471277993812753,-231.39160696204453,-0.032636333845140274
부산,영도구,2027,27,27,6601.585667967446,244.50317288768318,215.7985119761064,3,,,,0.04471277993812753,-488.41433203255383,-0.06888777602715851
부산,영도구,2028,27,27,6366.188529509347,235.78476035219805,207.26419078873883,3,,,,0.04471277993812753,-723.8114704906529,-0.10208906494931635
부산,영도구,2029,27,27,6172.180940944893,228.59929410907012,202.32078722319883,3,,,,0.04471277993812753,-917.8190590551067,-0.1294526176382379
부산,영도구,2030,27,27,5998.291023685272,222.15892680315824,202.46312516449456,3,17.0,0.0,0.0,0.04471277993812753,-1091.7089763147278,-0.1539786990570843
부산,중구,2025,9,9,2680.0,297.77777777777777,349.0,0,,,,0.013063922098347022,0.0,0.0
부산,중구,2026,9,9,2561.5055082048634,284.61172313387374,330.97433547211773,0,,,,0.013063922098347022,-118.49449179513658,-0.04421436261012559
부산,중구,2027,9,9,2475.417996827733,275.04644409197033,321.9610912441462,0,,,,0.013063922098347022,-204.58200317226692,-0.07633656834786079
부산,중구,2028,9,9,2390.065698376073,265.5628553751192,312.9055106084742,0,,,,0.013063922098347022,-289.9343016239268,-0.1081844409044503
부산,중구,2029,9,9,2330.5252741983554,258.94725268870616,307.2426440258029,0,,,,0.013063922098347022,-349.4747258016446,-0.13040101709016588
부산,중구,2030,9,9,2287.3274908402927,254.14749898225475,307.4317167490022,0,7.0,0.0,0.0,0.013063922098347022,-392.67250915970726,-0.14651959297004002
부산,해운대구,2025,60,60,32190.0,536.5,511.5,1,,,,0.03367711456854579,0.0,0.0
부산,해운대구,2026,60,60,31120.51265058594,518.675210843099,509.47992499693555,1,,,,0.03367711456854579,-1069.4873494140593,-0.03322421091687044
부산,해운대구,2027,60,60,30084.31615690027,501.40526928167117,501.94601757618005,1,,,,0.03367711456854579,-2105.6838430997304,-0.06541422314693167
부산,해운대구,2028,60,60,28931.89089059816,482.1981815099693,484.18915313763966,2,,,,0.03367711456854579,-3258.109109401841,-0.10121494592736381
부산,해운대구,2029,60,60,28015.227986727143,466.9204664454524,468.45733613906117,3,,,,0.03367711456854579,-4174.772013272857,-0.12969158164873743
부산,해운대구,2030,60,60,27328.175147648144,455.46958579413575,460.0556478579101,3,43.0,0.0,0.0,0.03367711456854579,-4861.824852351856,-0.15103525481055782
서울,강남구,2025,60,60,40706.0,678.4333333333333,559.0,0,,,,0.014656517211277583,0.0,0.0
서울,강남구,2026,60,60,40045.7018743907,667.4283645731783,560.1039832116971,0,,,,0.014656517211277583,-660.2981256092971,-0.016221149845460057
서울,강남구,2027,60,60,39292.65456492183,654.8775760820305,548.2559126516419,0,,,,0.014656517211277583,-1413.3454350781685,-0.034720813518355244
서울,강남구,2028,60,60,38442.678784896525,640.7113130816088,547.4506916027365,0,,,,0.014656517211277583,-2263.321215103475,-0.05560166105987999
서울,강남구,2029,60,60,37717.82012856761,628.6303354761269,545.7101809363967,0,,,,0.014656517211277583,-2988.1798714323886,-0.07340883092007047
서울,강남구,2030,60,60,37153.381513037675,619.2230252172945,541.0716210785915,1,30.0,0.0,0.0,0.014656517211277583,-3552.618486962325,-0.08727505741075824
서울,강동구,2025,43,43,27400.0,637.2093023255813,569.0,0,,,,0.011971186455574278,0.0,0.0
서울,강동구,2026,43,43,27043.40363358513,628.9163635717472,558.6791513049238,0,,,,0.011971186455574278,-356.5963664148694,-0.013014465927549979
서울,강동구,2027,43,43,26470.01718013979,615.5817948869718,544.0564835084308,0,,,,0.011971186455574278,-929.9828198602117,-0.03394097882701503
서울,강동구,2028,43,43,25755.218337184622,598.9585659810377,544.4667835573977,0,,,,0.011971186455574278,-1644.7816628153778,-0.060028527839977294
서울,강동구,2029,43,43,25214.97198995322,586.3946974407726,525.2078003922585,0,,,,0.011971186455574278,-2185.028010046779,-0.07974554781192623
서울,강동구,2030,43,43,24890.285692383466,578.8438533112434,527.6682627015117,0,22.0,0.0,0.0,0.011971186455574278,-2509.714307616534,-0.09159541268673481
서울,강북구,2025,33,33,17084.0,517.6969696969697,451.0,0,,,,0.010284380626302424,0.0,0.0
서울,강북구,2026,33,33,16353.081398139624,495.54792115574617,437.2652135101585,0,,,,0.010284380626302424,-730.9186018603759,-0.04278380952121142
서울,강북구,2027,33,33,15715.468787309022,476.2263268881522,411.4178857788724,0,,,,0.010284380626302424,-1368.5312126909776,-0.08010601806901063
서울,강북구,2028,33,33,15165.608596738874,459.56389687087494,406.27897312747655,0,,,,0.010284380626302424,-1918.3914032611265,-0.11229170002699171
서울,강북구,2029,33,33,14570.484486209056,441.5298329154259,380.20259043332646,0,,,,0.010284380626302424,-2513.515513790944,-0.1471268739048785
서울,강북구,2030,33,33,14147.23859588415,428.70419987527725,365.3468897147772,0,27.0,0.0,0.0,0.010284380626302424,-2936.7614041158504,-0.1719012762886824
서울,강서구,2025,72,72,37782.0,524.75,549.0,1,,,,0.010202969055112568,0.0,0.0
서울,강서구,2026,72,72,36364.626980371875,505.06426361627604,528.9015683218406,1,,,,0.010202969055112568,-1417.373019628125,-0.037514504780798395
서울,강서구,2027,72,72,34889.09575666084,484.5707743980672,507.1366325960167,2,,,,0.010202969055112568,-2892.9042433391587,-0.076568319393869
서울,강서구,2028,72,72,33610.95985097145,466.8188868190479,486.89982201924926,2,,,,0.010202969055112568,-4171.040149028551,-0.11039754774836036
서울,강서구,2029,72,72,32359.320507158947,449.4350070438743,470.57687604214857,2,,,,0.010202969055112568,-5422.679492841053,-0.14352547490447973
서울,강서구,2030,72,72,31336.7503772851,435.23264412895975,442.0035053315719,2,56.0,0.0,0.0,0.010202969055112568,-6445.249622714899,-0.17059048284142975
서울,관악구,2025,52,52,22707.0,436.6730769230769,424.0,0,,,,0.00888610609641722,0.0,0.0
서울,관악구,2026,52,52,21582.076091154588,415.03992482989594,400.360732015453,0,,,,0.00888610609641722,-1124.9239088454124,-0.04954084242063735
서울,관악구,2027,52,52,20565.57391797518,395.4918061149073,379.5582282907235,0,,,,0.00888610609641722,-2141.42608202482,-0.09430686933654028
서울,관악구,2028,52,52,19756.806229287475,379.93858133245146,360.6553484695104,1,,,,0.00888610609641722,-2950.1937707125253,-0.12992441849264655
서울,관악구,2029,52,52,18961.79193033555,364.6498448141452,343.82518931050936,1,,,,0.00888610609641722,-3745.2080696644516,-0.16493627822541293
서울,관악구,2030,52,52,18335.5520683253,352.60677054471734,326.6307152041086,1,37.0,0.0,0.0,0.00888610609641722,-4371.447931674698,-0.1925154327597084
서울,광진구,2025,41,41,23963.0,584.4634146341464,521.0,0,,,,0.008265798421963965,0.0,0.0
서울,광진구,2026,41,41,23067.320969110333,562.6175846124471,488.14763252919295,0,,,,0.008265798421963965,-895.679030889667,-0.03737758339480311
서울,광진구,2027,41,41,22219.884339385255,541.9483985215916,474.9404689258719,0,,,,0.008265798421963965,-1743.1156606147451,-0.07274196305198619
서울,광진구,2028,41,41,21404.033272781548,522.0495920190622,464.72488685707447,0,,,,0.008265798421963965,-2558.9667272184524,-0.10678824551260077
서울,광진구,2029,41,41,20653.95277447691,503.75494571894905,458.5311986277139,0,,,,0.008265798421963965,-3309.047225523089,-0.13808985625852727
서울,광진구,2030,41,41,20074.761170690897,489.6283212363634,459.0408419464116,0,36.0,0.0,0.0,0.008265798421963965,-3888.2388293091026,-0.16226010221212298
서울,구로구,2025,47,47,26009.0,553.3829787234042,524.0,0,,,,0.009889741503025786,0.0,0.0
서울,구로구,2026,47,47,25075.055667777262,533.5118227186651,497.596206034288,0,,,,0.009889741503025786,-933.944332222738,-0.03590850598726356
서울,구로구,2027,47,47,24180.011963905803,514.4683396575703,466.69898191871766,0,,,,0.009889741503025786,-1828.988036094197,-0.07032135168957657
서울,구로구,2028,47,47,23222.0572084682,494.08632358442975,438.1560921623664,0,,,,0.009889741503025786,-2786.942791531801,-0.10715301593801381
서울,구로구,2029,47,47,22393.687687683614,476.46144016348114,416.0993645301698,0,,,,0.009889741503025786,-3615.312312316386,-0.13900235735000907
서울,구로구,2030,47,47,21664.113410396305,460.93858319992137,419.4383500969466,0,33.0,0.0,0.0,0.009889741503025786,-4344.886589603695,-0.16705319657056
서울,금천구,2025,31,31,12423.0,400.741935483871,398.0,0,,,,0.010915213673707517,0.0,0.0
서울,금천구,2026,31,31,11953.224929551827,385.58790095328476,373.147099475067,0,,,,0.010915213673707517,-469.7750704481732,-0.03781494570137432
서울,금천구,2027,31,31,11508.49873718484,371.2418947478981,363.8332107327192,0,,,,0.010915213673707517,-914.5012628151599,-0.07361356055825162
서울,금천구,2028,31,31,11102.843417855955,358.15623928567595,353.0685892564075,0,,,,0.010915213673707517,-1320.1565821440454,-0.10626713210529223
서울,금천구,2029,31,31,10704.913113404382,345.3197778517543,336.0110996137664,0,,,,0.010915213673707517,-1718.0868865956181,-0.13829887197904034
서울,금천구,2030,31,31,10381.023072993303,334.871712032042,313.12321960948617,0,22.0,0.0,0.0,0.010915213673707517,-2041.9769270066972,-0.1643706775341461
서울,노원구,2025,88,88,45083.0,512.3068181818181,473.0,0,,,,0.007612530726253047,0.0,0.0
서울,노원구,2026,88,88,43199.9212757729,490.9081963156011,443.8171736657544,0,,,,0.007612530726253047,-1883.0787242271035,-0.04176915298953272
서울,노원구,2027,88,88,41395.26297818476,470.4007156611904,427.0613651641755,0,,,,0.007612530726253047,-3687.7370218152428,-0.08179883818324518
서울,노원구,2028,88,88,39860.30791297201,452.95804446559106,416.5139349556176,0,,,,0.007612530726253047,-5222.692087027986,-0.11584615236403936
서울,노원구,2029,88,88,38535.576158233845,437.9042745253846,405.07285141686356,0,,,,0.007612530726253047,-6547.4238417661545,-0.14523043812004868
서울,노원구,2030,88,88,37365.27356446124,424.60538141433227,402.25998264899897,0,76.0,0.0,0.0,0.007612530726253047,-7717.72643553876,-0.17118928277929063
서울,도봉구,2025,45,45,22387.0,497.4888888888889,436.0,0,,,,0.0095587121754706,0.0,0.0
서울,도봉구,2026,45,45,21460.9894058773,476.91087568616217,426.4465308432824,0,,,,0.0095587121754706,-926.0105941227011,-0.041363764422329974
서울,도봉구,2027,45,45,20479.839746429538,455.10754992065637,421.8479746903553,0,,,,0.0095587121754706,-1907.1602535704624,-0.0851905236776014
서울,도봉구,2028,45,45,19614.026973831773,435.8672660851505,407.9955248008165,0,,,,0.0095587121754706,-2772.973026168227,-0.12386532479422106
서울,도봉구,2029,45,45,18827.739097309626,418.39420216243616,395.8627492803907,0,,,,0.0095587121754706,-3559.2609026903738,-0.15898784574486863
서울,도봉구,2030,45,45,18169.999844974216,403.7777743327604,372.9439729407756,0,37.0,0.0,0.0,0.0095587121754706,-4217.000155025784,-0.18836825635528584
서울,동대문구,2025,45,45,22421.0,498.24444444444447,464.0,0,,,,0.007816356555746007,0.0,0.0
서울,동대문구,2026,45,45,21809.74505344974,484.661001187772,446.17462047436754,0,,,,0.007816356555746007,-611.2549465502598,-0.027262608561181918
서울,동대문구,2027,45,45,21167.767304002802,470.39482897784006,440.55234284239407,1,,,,0.007816356555746007,-1253.2326959971979,-0.05589548619585201
서울,동대문구,2028,45,45,20443.579709584228,454.301771324094,420.8676873734663,1,,,,0.007816356555746007,-1977.420290415772,-0.08819500871574737
서울,동대문구,2029,45,45,19795.59851534302,439.90218922984485,395.5940661311725,1,,,,0.007816356555746007,-2625.4014846569808,-0.11709564625382368
서울,동대문구,2030,45,45,19240.633472609028,427.5696327246451,386.5278915235119,1,29.0,0.0,0.0,0.007816356555746007,-3180.366527390972,-0.1418476663570301
서울,동작구,2025,40,40,21515.0,537.875,474.0,0,,,,0.009103354237971189,0.0,0.0
서울,동작구,2026,40,40,20676.094237394755,516.9023559348689,461.8345285742491,0,,,,0.009103354237971189,-838.9057626052454,-0.03899166918918175
서울,동작구,2027,40,40,19832.369236511608,495.8092309127902,447.1047147193884,0,,,,0.009103354237971189,-1682.6307634883924,-0.07820733272081769
서울,동작구,2028,40,40,18970.46596287696,474.26164907192396,437.2684072149218,0,,,,0.009103354237971189,-2544.5340371230413,-0.11826790783746416
서울,동작구,2029,40,40,18166.51458206756,454.16286455168904,416.9292968521447,0,,,,0.009103354237971189,-3348.4854179324393,-0.15563492530478454
서울,동작구,2030,40,40,17547.889696236947,438.6972424059237,407.3917224866732,0,32.0,0.0,0.0,0.009103354237971189,-3967.110303763053,-0.18438811544332107
서울,마포구,2025,42,42,21969.0,523.0714285714286,504.0,0,,,,0.01119111686025482,0.0,0.0
서울,마포구,2026,42,42,21197.673193567214,504.7065046087432,485.90986932023145,0,,,,0.01119111686025482,-771.3268064327858,-0.03510978225830879
서울,마포구,2027,42,42,20386.292338743464,485.3879128272253,465.5100287063631,0,,,,0.01119111686025482,-1582.707661256536,-0.07204277214513798
서울,마포구,2028,42,42,19588.833542875735,466.4007986398984,439.11452782146523,0,,,,0.01119111686025482,-2380.1664571242654,-0.10834204820994425
서울,마포구,2029,42,42,18869.53105237963,449.27454886618165,415.6279804090376,0,,,,0.01119111686025482,-3099.468947620371,-0.14108375199692164
서울,마포구,2030,42,42,18291.76876905115,435.51830402502736,404.43108317612325,0,30.0,0.0,0.0,0.01119111686025482,-3677.2312309488516,-0.16738273161950254
서울,서대문구,2025,35,35,16652.0,475.77142857142854,369.0,0,,,,0.009499582954885202,0.0,0.0
서울,서대문구,2026,35,35,16105.087870546442,460.14536772989834,380.7823516858872,0,,,,0.009499582954885202,-546.912129453558,-0.03284363016175582
서울,서대문구,2027,35,35,15580.377535744974,445.15364387842783,356.6717960701709,0,,,,0.009499582954885202,-1071.622464255026,-0.06435397935713584
서울,서대문구,2028,35,35,15103.252307347446,431.5214944956413,341.6778231019792,0,,,,0.009499582954885202,-1548.7476926525542,-0.09300670746171956
서울,서대문구,2029,35,35,14593.174438063532,416.94784108752947,336.44663886829704,0,,,,0.009499582954885202,-2058.825561936468,-0.1236383354513853
서울,서대문구,2030,35,35,14158.45016204804,404.5271474870869,331.376160144174,0,24.0,0.0,0.0,0.009499582954885202,-2493.5498379519595,-0.14974476567090797
서울,서초구,2025,40,40,32165.0,804.125,835.5,0,,,,0.019002618230693838,0.0,0.0
서울,서초구,2026,40,40,31422.051711628723,785.5512927907181,793.3085259777284,0,,,,0.019002618230693838,-742.9482883712772,-0.023098034769820523
서울,서초구,2027,40,40,30679.362919553532,766.9840729888383,762.0606396284577,0,,,,0.019002618230693838,-1485.6370804464677,-0.04618800187926217
서울,서초구,2028,40,40,29918.780447364064,747.9695111841016,757.4690611030423,0,,,,0.019002618230693838,-2246.2195526359355,-0.0698342780238127
서울,서초구,2029,40,40,29221.40139508118,730.5350348770295,755.142283540214,0,,,,0.019002618230693838,-2943.5986049188214,-0.09151557919847104
서울,서초구,2030,40,40,28718.10274152018,717.9525685380045,748.5927204284367,0,29.0,0.0,0.0,0.019002618230693838,-3446.897258479821,-0.10716298021078256
서울,성동구,2025,35,35,14560.0,416.0,398.0,0,,,,0.009248171856306997,0.0,0.0
서울,성동구,2026,35,35,14152.455031375412,404.35585803929746,398.40780391790895,0,,,,0.009248171856306997,-407.54496862458836,-0.027990725867073376
서울,성동구,2027,35,35,13659.086898073192,390.2596256592341,384.6009228664399,0,,,,0.009248171856306997,-900.9131019268079,-0.06187589985761043
서울,성동구,2028,35,35,13128.841575906874,375.10975931162494,373.90188465631866,0,,,,0.009248171856306997,-1431.158424093126,-0.09829384780859382
서울,성동구,2029,35,35,12622.993603579998,360.65696010228567,352.4982325069756,0,,,,0.009248171856306997,-1937.0063964200017,-0.13303615360027485
서울,성동구,2030,35,35,12204.06045401291,348.687441543226,351.9271128531364,0,26.0,0.0,0.0,0.009248171856306997,-2355.9395459870902,-0.1618090347518606
서울,성북구,2025,54,54,28181.0,521.8703703703703,505.5,0,,,,0.007853962842811113,0.0,0.0
서울,성북구,2026,54,54,27166.066095315866,503.0752980614049,493.9872138335249,0,,,,0.007853962842811113,-1014.9339046841342,-0.03601482930641688
서울,성북구,2027,54,54,26075.04749383298,482.8712498857959,483.35561406200975,0,,,,0.007853962842811113,-2105.952506167021,-0.07472951655963313
서울,성북구,2028,54,54,25106.80778022262,464.94088481893743,469.3645304266149,0,,,,0.007853962842811113,-3074.1922197773783,-0.10908740711037147
서울,성북구,2029,54,54,24167.91472823295,447.55397644875836,454.2224370874344,0,,,,0.007853962842811113,-4013.0852717670496,-0.1424039342736968
서울,성북구,2030,54,54,23426.812036220985,433.82985252261085,435.0404878038406,0,43.0,0.0,0.0,0.007853962842811113,-4754.187963779015,-0.16870189005993455
서울,송파구,2025,77,77,48000.0,623.3766233766233,577.0,0,,,,0.010866324964324442,0.0,0.0
서울,송파구,2026,77,77,46852.545372031185,608.4746152211842,538.137204799142,0,,,,0.010866324964324442,-1147.4546279688147,-0.023905304749350306
서울,송파구,2027,77,77,45396.66928821307,589.5671336131567,529.1934449545433,0,,,,0.010866324964324442,-2603.3307117869335,-0.05423605649556112
서울,송파구,2028,77,77,43952.56736331767,570.8125631599697,506.42719578194834,0,,,,0.010866324964324442,-4047.4326366823298,-0.0843215132642152
서울,송파구,2029,77,77,42501.13101983266,551.9627405173073,476.8878230938842,0,,,,0.010866324964324442,-5498.868980167339,-0.11455977042015289
서울,송파구,2030,77,77,41330.23605460273,536.756312397438,454.34114864958417,0,58.0,0.0,0.0,0.010866324964324442,-6669.763945397273,-0.13895341552910986
서울,양천구,2025,57,57,41833.0,733.9122807017544,698.0,0,,,,0.006821588476868698,0.0,0.0
서울,양천구,2026,57,57,40460.98491701405,709.8418406493694,672.6239190462095,0,,,,0.006821588476868698,-1372.0150829859485,-0.03279743463260939
서울,양천구,2027,57,57,39085.22701128725,685.7057370401272,636.8881242013073,0,,,,0.006821588476868698,-2747.77298871275,-0.06568433984444697
서울,양천구,2028,57,57,37704.68767448979,661.4857486752594,594.5164592996694,0,,,,0.006821588476868698,-4128.312325510211,-0.09868554312409368
서울,양천구,2029,57,57,36581.98006404671,641.789123930644,560.757944126352,0,,,,0.006821588476868698,-5251.019935953293,-0.1255233890936173
서울,양천구,2030,57,57,35680.38499602185,625.9716665968746,535.330423101918,0,50.0,0.0,0.0,0.006821588476868698,-6152.61500397815,-0.14707563416389333
서울,영등포구,2025,42,42,21949.0,522.5952380952381,476.5,0,,,,0.009358284547046701,0.0,0.0
서울,영등포구,2026,42,42,21296.61673359876,507.06230318092287,466.0514747533239,0,,,,0.009358284547046701,-652.3832664012407,-0.029722687430007777
서울,영등포구,2027,42,42,20543.766514704865,489.13729796916346,454.17947858153536,0,,,,0.009358284547046701,-1405.2334852951353,-0.06402266551073559
서울,영등포구,2028,42,42,19789.721985427266,471.18385679588727,444.91702792126716,0,,,,0.009358284547046701,-2159.278014572734,-0.09837705656625513
서울,영등포구,2029,42,42,19082.939887328692,454.3557116030641,441.66441248367437,0,,,,0.009358284547046701,-2866.060112671308,-0.13057816359156718
서울,영등포구,2030,42,42,18459.011852797237,439.500282209458,439.67230084247126,0,31.0,0.0,0.0,0.009358284547046701,-3489.988147202763,-0.15900442604231457
서울,용산구,2025,33,33,12240.0,370.90909090909093,331.0,0,,,,0.014148613113926884,0.0,0.0
서울,용산구,2026,33,33,11773.816793239153,356.78232706785315,309.5629116141102,0,,,,0.014148613113926884,-466.1832067608466,-0.03808686329745479
서울,용산구,2027,33,33,11379.949793376325,344.8469634356462,290.1281479522632,0,,,,0.014148613113926884,-860.050206623675,-0.07026553975683619
서울,용산구,2028,33,33,11035.636197115753,334.4132180944168,289.5785871367517,0,,,,0.014148613113926884,-1204.363802884247,-0.09839573552975873
서울,용산구,2029,33,33,10722.106341344415,324.91231337407316,286.9643886700377,0,,,,0.014148613113926884,-1517.8936586555847,-0.12401091982480267
서울,용산구,2030,33,33,10407.09238066493,315.36643577772514,285.83943097468205,0,22.0,0.0,0.0,0.014148613113926884,-1832.9076193350702,-0.14974735452083907
서울,은평구,2025,59,59,32705.0,554.3220338983051,528.0,0,,,,0.017795610629769795,0.0,0.0
서울,은평구,2026,59,59,31330.0305883776,531.0174675996203,519.7147289660526,0,,,,0.017795610629769795,-1374.9694116223982,-0.04204156586523156
서울,은평구,2027,59,59,30136.05908435113,510.7806624466293,493.81099216202966,0,,,,0.017795610629769795,-2568.940915648869,-0.0785488737394548
서울,은평구,2028,59,59,29066.57990808573,492.65389674721575,487.8044767007979,0,,,,0.017795610629769795,-3638.4200919142713,-0.11124965882630397
서울,은평구,2029,59,59,28064.236025769755,475.665017385928,477.32762801559954,0,,,,0.017795610629769795,-4640.763974230245,-0.1418976906965371
서울,은평구,2030,59,59,27356.672443223888,463.6724142919303,450.6588794098086,0,46.0,0.0,0.0,0.017795610629769795,-5348.327556776112,-0.16353241268234558
서울,종로구,2025,35,35,13134.0,375.25714285714287,336.0,0,,,,0.010587991718966063,0.0,0.0
서울,종로구,2026,35,35,12601.739985550395,360.04971387286844,316.0472336289512,0,,,,0.010587991718966063,-532.2600144496046,-0.040525355143109835
서울,종로구,2027,35,35,12204.957434181659,348.7130695480474,283.6965735286432,0,,,,0.010587991718966063,-929.0425658183412,-0.07073569101708095
서울,종로구,2028,35,35,11826.366579257292,337.8961879787798,282.14096335721143,0,,,,0.010587991718966063,-1307.633420742708,-0.09956094264829511
서울,종로구,2029,35,35,11538.318035623319,329.6662295892377,278.66624357647925,0,,,,0.010587991718966063,-1595.6819643766812,-0.12149245959926003
서울,종로구,2030,35,35,11269.942454588974,321.99835584539926,278.64422685591654,0,21.0,0.0,0.0,0.010587991718966063,-1864.0575454110258,-0.14192611126930302
서울,중구,2025,29,29,10519.0,362.7241379310345,349.0,0,,,,0.007588751700292679,0.0,0.0
서울,중구,2026,29,29,10190.653111035377,351.401831415013,326.6955998239372,0,,,,0.007588751700292679,-328.34688896462285,-0.031214648632438717
서울,중구,2027,29,29,9935.788339387886,342.61339101337535,316.26936482931825,0,,,,0.007588751700292679,-583.2116606121144,-0.05544364108870752
서울,중구,2028,29,29,9634.243482413669,332.2152924970231,303.2837534338258,0,,,,0.007588751700292679,-884.756517586331,-0.08411032584716523
서울,중구,2029,29,29,9348.331245372314,322.3562498404246,289.3638950263715,0,,,,0.007588751700292679,-1170.6687546276862,-0.11129087885043124
서울,중구,2030,29,29,9110.760549555567,314.16415688122646,265.9922899222446,0,17.0,0.0,0.0,0.007588751700292679,-1408.2394504444328,-0.1338757914672909
서울,중랑구,2025,44,44,21931.0,498.4318181818182,482.0,0,,,,0.00814984082033921,0.0,0.0
서울,중랑구,2026,44,44,21141.533987364794,480.48940880374533,479.4360767918483,0,,,,0.00814984082033921,-789.4660126352064,-0.03599772069833598
서울,중랑구,2027,44,44,20402.649882290363,463.69658823387186,462.8139777469854,0,,,,0.00814984082033921,-1528.3501177096368,-0.06968903003554953
서울,중랑구,2028,44,44,19628.28633654326,446.0974167396196,441.4347227666151,0,,,,0.00814984082033921,-2302.7136634567396,-0.10499811515465504
